Processing /home/gridsan/akolodziej/TED/ted_365m.domain_summary.cath.globularity.taxid.tsv
Output will be written to outputs/nested_domain_pairs_validations.tsv
Processed 233200000 lines, found 230341 nested pairs, skipped 45653527 low quality
Processed 233210000 lines, found 230345 nested pairs, skipped 45656940 low quality
Processed 233220000 lines, found 230347 nested pairs, skipped 45660459 low quality
Processed 233230000 lines, found 230347 nested pairs, skipped 45663925 low quality
Processed 233240000 lines, found 230348 nested pairs, skipped 45667388 low quality
Processed 233250000 lines, found 230351 nested pairs, skipped 45670610 low quality
Processed 233260000 lines, found 230352 nested pairs, skipped 45674220 low quality
Processed 233270000 lines, found 230352 nested pairs, skipped 45677703 low quality
Processed 233280000 lines, found 230353 nested pairs, skipped 45681339 low quality
Processed 233290000 lines, found 230353 nested pairs, skipped 45684831 low quality
Processed 233300000 lines, found 230353 nested pairs, skipped 45688448 low quality
Processed 233310000 lines, found 230355 nested pairs, skipped 45692017 low quality
Processed 233320000 lines, found 230355 nested pairs, skipped 45695482 low quality
Processed 233330000 lines, found 230355 nested pairs, skipped 45699138 low quality
Processed 233340000 lines, found 230356 nested pairs, skipped 45702715 low quality
Processed 233350000 lines, found 230356 nested pairs, skipped 45706205 low quality
Processed 233360000 lines, found 230356 nested pairs, skipped 45709665 low quality
Processed 233370000 lines, found 230358 nested pairs, skipped 45713269 low quality
Processed 233380000 lines, found 230364 nested pairs, skipped 45716756 low quality
Processed 233390000 lines, found 230366 nested pairs, skipped 45720576 low quality
Processed 233400000 lines, found 230367 nested pairs, skipped 45723762 low quality
Processed 233410000 lines, found 230368 nested pairs, skipped 45727341 low quality
Processed 233420000 lines, found 230374 nested pairs, skipped 45730670 low quality
Processed 233430000 lines, found 230375 nested pairs, skipped 45734163 low quality
Processed 233440000 lines, found 230376 nested pairs, skipped 45737670 low quality
Processed 233450000 lines, found 230376 nested pairs, skipped 45741234 low quality
Processed 233460000 lines, found 230376 nested pairs, skipped 45744641 low quality
Processed 233470000 lines, found 230382 nested pairs, skipped 45747943 low quality
Processed 233480000 lines, found 230386 nested pairs, skipped 45751514 low quality
Processed 233490000 lines, found 230396 nested pairs, skipped 45755048 low quality
Processed 233500000 lines, found 230397 nested pairs, skipped 45758650 low quality
Processed 233510000 lines, found 230398 nested pairs, skipped 45761979 low quality
Processed 233520000 lines, found 230400 nested pairs, skipped 45765343 low quality
Processed 233530000 lines, found 230403 nested pairs, skipped 45768828 low quality
Processed 233540000 lines, found 230403 nested pairs, skipped 45772364 low quality
Processed 233550000 lines, found 230404 nested pairs, skipped 45775736 low quality
Processed 233560000 lines, found 230404 nested pairs, skipped 45779142 low quality
Processed 233570000 lines, found 230408 nested pairs, skipped 45782726 low quality
Processed 233580000 lines, found 230410 nested pairs, skipped 45786173 low quality
Processed 233590000 lines, found 230412 nested pairs, skipped 45789545 low quality
Processed 233600000 lines, found 230416 nested pairs, skipped 45792853 low quality
Processed 233610000 lines, found 230416 nested pairs, skipped 45796241 low quality
Processed 233620000 lines, found 230420 nested pairs, skipped 45799706 low quality
Processed 233630000 lines, found 230423 nested pairs, skipped 45802316 low quality
Processed 233640000 lines, found 230426 nested pairs, skipped 45804733 low quality
Processed 233650000 lines, found 230430 nested pairs, skipped 45807219 low quality
Processed 233660000 lines, found 230433 nested pairs, skipped 45809564 low quality
Processed 233670000 lines, found 230433 nested pairs, skipped 45812459 low quality
Processed 233680000 lines, found 230433 nested pairs, skipped 45815990 low quality
Processed 233690000 lines, found 230436 nested pairs, skipped 45819173 low quality
Processed 233700000 lines, found 230438 nested pairs, skipped 45821560 low quality
Processed 233710000 lines, found 230439 nested pairs, skipped 45824505 low quality
Processed 233720000 lines, found 230447 nested pairs, skipped 45828087 low quality
Processed 233730000 lines, found 230447 nested pairs, skipped 45831704 low quality
Processed 233740000 lines, found 230449 nested pairs, skipped 45835339 low quality
Processed 233750000 lines, found 230450 nested pairs, skipped 45839031 low quality
Processed 233760000 lines, found 230450 nested pairs, skipped 45842586 low quality
Processed 233770000 lines, found 230451 nested pairs, skipped 45846105 low quality
Processed 233780000 lines, found 230451 nested pairs, skipped 45849701 low quality
Processed 233790000 lines, found 230451 nested pairs, skipped 45853170 low quality
Processed 233800000 lines, found 230452 nested pairs, skipped 45856808 low quality
Processed 233810000 lines, found 230454 nested pairs, skipped 45859306 low quality
Processed 233820000 lines, found 230456 nested pairs, skipped 45861946 low quality
Processed 233830000 lines, found 230457 nested pairs, skipped 45864986 low quality
Processed 233840000 lines, found 230458 nested pairs, skipped 45868667 low quality
Processed 233850000 lines, found 230459 nested pairs, skipped 45872137 low quality
Processed 233860000 lines, found 230461 nested pairs, skipped 45875796 low quality
Processed 233870000 lines, found 230461 nested pairs, skipped 45879194 low quality
Processed 233880000 lines, found 230461 nested pairs, skipped 45882827 low quality
Processed 233890000 lines, found 230462 nested pairs, skipped 45886511 low quality
Processed 233900000 lines, found 230463 nested pairs, skipped 45890102 low quality
Processed 233910000 lines, found 230473 nested pairs, skipped 45893518 low quality
Processed 233920000 lines, found 230475 nested pairs, skipped 45897166 low quality
Processed 233930000 lines, found 230477 nested pairs, skipped 45900535 low quality
Processed 233940000 lines, found 230480 nested pairs, skipped 45904050 low quality
Processed 233950000 lines, found 230480 nested pairs, skipped 45907900 low quality
Processed 233960000 lines, found 230480 nested pairs, skipped 45911937 low quality
Processed 233970000 lines, found 230480 nested pairs, skipped 45915914 low quality
Processed 233980000 lines, found 230481 nested pairs, skipped 45919566 low quality
Processed 233990000 lines, found 230482 nested pairs, skipped 45922918 low quality
Processed 234000000 lines, found 230484 nested pairs, skipped 45926325 low quality
Processed 234010000 lines, found 230484 nested pairs, skipped 45929813 low quality
Processed 234020000 lines, found 230484 nested pairs, skipped 45933297 low quality
Processed 234030000 lines, found 230488 nested pairs, skipped 45936885 low quality
Processed 234040000 lines, found 230488 nested pairs, skipped 45940585 low quality
Processed 234050000 lines, found 230490 nested pairs, skipped 45944313 low quality
Processed 234060000 lines, found 230491 nested pairs, skipped 45947825 low quality
Processed 234070000 lines, found 230495 nested pairs, skipped 45950403 low quality
Processed 234080000 lines, found 230496 nested pairs, skipped 45952813 low quality
Processed 234090000 lines, found 230500 nested pairs, skipped 45955478 low quality
Processed 234100000 lines, found 230504 nested pairs, skipped 45957161 low quality
Processed 234110000 lines, found 230514 nested pairs, skipped 45959082 low quality
Processed 234120000 lines, found 230530 nested pairs, skipped 45960919 low quality
Processed 234130000 lines, found 230547 nested pairs, skipped 45963105 low quality
Processed 234140000 lines, found 230549 nested pairs, skipped 45965201 low quality
Processed 234150000 lines, found 230555 nested pairs, skipped 45967331 low quality
Processed 234160000 lines, found 230574 nested pairs, skipped 45969664 low quality
Processed 234170000 lines, found 230600 nested pairs, skipped 45972105 low quality
Processed 234180000 lines, found 230617 nested pairs, skipped 45974369 low quality
Processed 234190000 lines, found 230622 nested pairs, skipped 45976613 low quality
Processed 234200000 lines, found 230623 nested pairs, skipped 45978612 low quality
Processed 234210000 lines, found 230638 nested pairs, skipped 45980584 low quality
Processed 234220000 lines, found 230642 nested pairs, skipped 45982482 low quality
Processed 234230000 lines, found 230649 nested pairs, skipped 45984374 low quality
Processed 234240000 lines, found 230655 nested pairs, skipped 45986060 low quality
Processed 234250000 lines, found 230668 nested pairs, skipped 45987909 low quality
Processed 234260000 lines, found 230676 nested pairs, skipped 45989733 low quality
Processed 234270000 lines, found 230677 nested pairs, skipped 45990313 low quality
Processed 234280000 lines, found 230677 nested pairs, skipped 45991095 low quality
Processed 234290000 lines, found 230677 nested pairs, skipped 45992130 low quality
Processed 234300000 lines, found 230677 nested pairs, skipped 45992630 low quality
Processed 234310000 lines, found 230677 nested pairs, skipped 45993147 low quality
Processed 234320000 lines, found 230677 nested pairs, skipped 45993642 low quality
Processed 234330000 lines, found 230677 nested pairs, skipped 45994419 low quality
Processed 234340000 lines, found 230677 nested pairs, skipped 45994768 low quality
Processed 234350000 lines, found 230677 nested pairs, skipped 45995436 low quality
Processed 234360000 lines, found 230677 nested pairs, skipped 45995822 low quality
Processed 234370000 lines, found 230677 nested pairs, skipped 45996158 low quality
Processed 234380000 lines, found 230677 nested pairs, skipped 45996441 low quality
Processed 234390000 lines, found 230678 nested pairs, skipped 45996689 low quality
Processed 234400000 lines, found 230678 nested pairs, skipped 45996935 low quality
Processed 234410000 lines, found 230678 nested pairs, skipped 45997154 low quality
Processed 234420000 lines, found 230678 nested pairs, skipped 45997370 low quality
Processed 234430000 lines, found 230683 nested pairs, skipped 45998275 low quality
Processed 234440000 lines, found 230684 nested pairs, skipped 45999463 low quality
Processed 234450000 lines, found 230684 nested pairs, skipped 46000348 low quality
Processed 234460000 lines, found 230687 nested pairs, skipped 46001682 low quality
Processed 234470000 lines, found 230691 nested pairs, skipped 46003658 low quality
Processed 234480000 lines, found 230701 nested pairs, skipped 46005712 low quality
Processed 234490000 lines, found 230710 nested pairs, skipped 46007853 low quality
Processed 234500000 lines, found 230717 nested pairs, skipped 46009906 low quality
Processed 234510000 lines, found 230718 nested pairs, skipped 46011705 low quality
Processed 234520000 lines, found 230722 nested pairs, skipped 46013587 low quality
Processed 234530000 lines, found 230728 nested pairs, skipped 46015793 low quality
Processed 234540000 lines, found 230736 nested pairs, skipped 46017946 low quality
Processed 234550000 lines, found 230739 nested pairs, skipped 46019879 low quality
Processed 234560000 lines, found 230743 nested pairs, skipped 46022318 low quality
Processed 234570000 lines, found 230753 nested pairs, skipped 46024934 low quality
Processed 234580000 lines, found 230771 nested pairs, skipped 46027036 low quality
Processed 234590000 lines, found 230777 nested pairs, skipped 46029048 low quality
Processed 234600000 lines, found 230778 nested pairs, skipped 46031310 low quality
Processed 234610000 lines, found 230778 nested pairs, skipped 46033946 low quality
Processed 234620000 lines, found 230778 nested pairs, skipped 46035837 low quality
Processed 234630000 lines, found 230782 nested pairs, skipped 46037554 low quality
Processed 234640000 lines, found 230790 nested pairs, skipped 46039208 low quality
Processed 234650000 lines, found 230797 nested pairs, skipped 46040716 low quality
Processed 234660000 lines, found 230798 nested pairs, skipped 46042550 low quality
Processed 234670000 lines, found 230799 nested pairs, skipped 46044616 low quality
Processed 234680000 lines, found 230804 nested pairs, skipped 46046640 low quality
Processed 234690000 lines, found 230805 nested pairs, skipped 46048471 low quality
Processed 234700000 lines, found 230806 nested pairs, skipped 46050339 low quality
Processed 234710000 lines, found 230807 nested pairs, skipped 46052155 low quality
Processed 234720000 lines, found 230807 nested pairs, skipped 46053995 low quality
Processed 234730000 lines, found 230809 nested pairs, skipped 46055838 low quality
Processed 234740000 lines, found 230810 nested pairs, skipped 46057681 low quality
Processed 234750000 lines, found 230811 nested pairs, skipped 46059431 low quality
Processed 234760000 lines, found 230811 nested pairs, skipped 46061253 low quality
Processed 234770000 lines, found 230812 nested pairs, skipped 46063069 low quality
Processed 234780000 lines, found 230812 nested pairs, skipped 46064920 low quality
Processed 234790000 lines, found 230812 nested pairs, skipped 46066791 low quality
Processed 234800000 lines, found 230812 nested pairs, skipped 46068608 low quality
Processed 234810000 lines, found 230814 nested pairs, skipped 46070396 low quality
Processed 234820000 lines, found 230815 nested pairs, skipped 46071605 low quality
Processed 234830000 lines, found 230816 nested pairs, skipped 46072696 low quality
Processed 234840000 lines, found 230816 nested pairs, skipped 46073287 low quality
Processed 234850000 lines, found 230816 nested pairs, skipped 46074188 low quality
Processed 234860000 lines, found 230817 nested pairs, skipped 46075196 low quality
Processed 234870000 lines, found 230817 nested pairs, skipped 46076305 low quality
Processed 234880000 lines, found 230817 nested pairs, skipped 46077501 low quality
Processed 234890000 lines, found 230818 nested pairs, skipped 46078692 low quality
Processed 234900000 lines, found 230820 nested pairs, skipped 46079959 low quality
Processed 234910000 lines, found 230823 nested pairs, skipped 46081316 low quality
Processed 234920000 lines, found 230824 nested pairs, skipped 46082292 low quality
Processed 234930000 lines, found 230825 nested pairs, skipped 46083238 low quality
Processed 234940000 lines, found 230825 nested pairs, skipped 46084436 low quality
Processed 234950000 lines, found 230827 nested pairs, skipped 46085366 low quality
Processed 234960000 lines, found 230827 nested pairs, skipped 46086384 low quality
Processed 234970000 lines, found 230827 nested pairs, skipped 46088082 low quality
Processed 234980000 lines, found 230830 nested pairs, skipped 46089275 low quality
Processed 234990000 lines, found 230830 nested pairs, skipped 46090803 low quality
Processed 235000000 lines, found 230831 nested pairs, skipped 46092334 low quality
Processed 235010000 lines, found 230831 nested pairs, skipped 46093589 low quality
Processed 235020000 lines, found 230832 nested pairs, skipped 46094723 low quality
Processed 235030000 lines, found 230833 nested pairs, skipped 46095887 low quality
Processed 235040000 lines, found 230834 nested pairs, skipped 46097157 low quality
Processed 235050000 lines, found 230835 nested pairs, skipped 46099106 low quality
Processed 235060000 lines, found 230837 nested pairs, skipped 46101442 low quality
Processed 235070000 lines, found 230837 nested pairs, skipped 46103395 low quality
Processed 235080000 lines, found 230838 nested pairs, skipped 46105037 low quality
Processed 235090000 lines, found 230839 nested pairs, skipped 46107503 low quality
Processed 235100000 lines, found 230840 nested pairs, skipped 46109711 low quality
Processed 235110000 lines, found 230840 nested pairs, skipped 46111513 low quality
Processed 235120000 lines, found 230841 nested pairs, skipped 46113337 low quality
Processed 235130000 lines, found 230842 nested pairs, skipped 46115246 low quality
Processed 235140000 lines, found 230843 nested pairs, skipped 46117139 low quality
Processed 235150000 lines, found 230846 nested pairs, skipped 46119010 low quality
Processed 235160000 lines, found 230860 nested pairs, skipped 46121058 low quality
Processed 235170000 lines, found 230861 nested pairs, skipped 46122930 low quality
Processed 235180000 lines, found 230861 nested pairs, skipped 46124866 low quality
Processed 235190000 lines, found 230863 nested pairs, skipped 46126718 low quality
Processed 235200000 lines, found 230868 nested pairs, skipped 46128589 low quality
Processed 235210000 lines, found 230881 nested pairs, skipped 46130081 low quality
Processed 235220000 lines, found 230883 nested pairs, skipped 46131350 low quality
Processed 235230000 lines, found 230885 nested pairs, skipped 46132801 low quality
Processed 235240000 lines, found 230887 nested pairs, skipped 46134328 low quality
Processed 235250000 lines, found 230890 nested pairs, skipped 46135845 low quality
Processed 235260000 lines, found 230891 nested pairs, skipped 46137426 low quality
Processed 235270000 lines, found 230891 nested pairs, skipped 46137930 low quality
Processed 235280000 lines, found 230891 nested pairs, skipped 46139101 low quality
Processed 235290000 lines, found 230903 nested pairs, skipped 46140604 low quality
Processed 235300000 lines, found 230921 nested pairs, skipped 46142545 low quality
Processed 235310000 lines, found 230923 nested pairs, skipped 46144203 low quality
Processed 235320000 lines, found 230925 nested pairs, skipped 46145771 low quality
Processed 235330000 lines, found 230927 nested pairs, skipped 46147561 low quality
Processed 235340000 lines, found 230927 nested pairs, skipped 46149615 low quality
Processed 235350000 lines, found 230933 nested pairs, skipped 46152205 low quality
Processed 235360000 lines, found 230934 nested pairs, skipped 46155701 low quality
Processed 235370000 lines, found 230936 nested pairs, skipped 46158047 low quality
Processed 235380000 lines, found 230936 nested pairs, skipped 46159253 low quality
Processed 235390000 lines, found 230937 nested pairs, skipped 46160529 low quality
Processed 235400000 lines, found 230937 nested pairs, skipped 46162037 low quality
Processed 235410000 lines, found 230938 nested pairs, skipped 46164194 low quality
Processed 235420000 lines, found 230938 nested pairs, skipped 46166116 low quality
Processed 235430000 lines, found 230941 nested pairs, skipped 46168369 low quality
Processed 235440000 lines, found 230941 nested pairs, skipped 46170025 low quality
Processed 235450000 lines, found 230941 nested pairs, skipped 46172279 low quality
Processed 235460000 lines, found 230942 nested pairs, skipped 46174717 low quality
Processed 235470000 lines, found 230942 nested pairs, skipped 46177045 low quality
Processed 235480000 lines, found 230944 nested pairs, skipped 46178809 low quality
Processed 235490000 lines, found 230947 nested pairs, skipped 46180634 low quality
Processed 235500000 lines, found 230947 nested pairs, skipped 46182296 low quality
Processed 235510000 lines, found 230947 nested pairs, skipped 46184635 low quality
Processed 235520000 lines, found 230948 nested pairs, skipped 46186491 low quality
Processed 235530000 lines, found 230948 nested pairs, skipped 46188279 low quality
Processed 235540000 lines, found 230948 nested pairs, skipped 46190591 low quality
Processed 235550000 lines, found 230948 nested pairs, skipped 46192553 low quality
Processed 235560000 lines, found 230948 nested pairs, skipped 46194261 low quality
Processed 235570000 lines, found 230950 nested pairs, skipped 46195882 low quality
Processed 235580000 lines, found 230951 nested pairs, skipped 46197774 low quality
Processed 235590000 lines, found 230951 nested pairs, skipped 46199957 low quality
Processed 235600000 lines, found 230953 nested pairs, skipped 46201861 low quality
Processed 235610000 lines, found 230954 nested pairs, skipped 46203889 low quality
Processed 235620000 lines, found 230955 nested pairs, skipped 46205826 low quality
Processed 235630000 lines, found 230956 nested pairs, skipped 46208048 low quality
Processed 235640000 lines, found 230956 nested pairs, skipped 46210305 low quality
Processed 235650000 lines, found 230956 nested pairs, skipped 46212458 low quality
Processed 235660000 lines, found 230957 nested pairs, skipped 46214319 low quality
Processed 235670000 lines, found 230958 nested pairs, skipped 46216549 low quality
Processed 235680000 lines, found 230960 nested pairs, skipped 46219088 low quality
Processed 235690000 lines, found 230961 nested pairs, skipped 46221672 low quality
Processed 235700000 lines, found 230964 nested pairs, skipped 46223693 low quality
Processed 235710000 lines, found 230966 nested pairs, skipped 46225344 low quality
Processed 235720000 lines, found 230966 nested pairs, skipped 46226951 low quality
Processed 235730000 lines, found 230968 nested pairs, skipped 46228603 low quality
Processed 235740000 lines, found 230970 nested pairs, skipped 46230369 low quality
Processed 235750000 lines, found 230971 nested pairs, skipped 46232362 low quality
Processed 235760000 lines, found 230973 nested pairs, skipped 46234841 low quality
Processed 235770000 lines, found 230974 nested pairs, skipped 46237385 low quality
Processed 235780000 lines, found 230976 nested pairs, skipped 46239885 low quality
Processed 235790000 lines, found 230976 nested pairs, skipped 46241577 low quality
Processed 235800000 lines, found 230976 nested pairs, skipped 46243302 low quality
Processed 235810000 lines, found 230976 nested pairs, skipped 46245094 low quality
Processed 235820000 lines, found 230979 nested pairs, skipped 46247643 low quality
Processed 235830000 lines, found 230979 nested pairs, skipped 46250099 low quality
Processed 235840000 lines, found 230980 nested pairs, skipped 46252596 low quality
Processed 235850000 lines, found 230981 nested pairs, skipped 46254426 low quality
Processed 235860000 lines, found 230982 nested pairs, skipped 46256192 low quality
Processed 235870000 lines, found 230982 nested pairs, skipped 46258033 low quality
Processed 235880000 lines, found 230983 nested pairs, skipped 46260452 low quality
Processed 235890000 lines, found 230984 nested pairs, skipped 46262677 low quality
Processed 235900000 lines, found 230985 nested pairs, skipped 46264517 low quality
Processed 235910000 lines, found 230985 nested pairs, skipped 46266479 low quality
Processed 235920000 lines, found 230987 nested pairs, skipped 46268413 low quality
Processed 235930000 lines, found 230987 nested pairs, skipped 46270146 low quality
Processed 235940000 lines, found 230992 nested pairs, skipped 46271869 low quality
Processed 235950000 lines, found 230992 nested pairs, skipped 46273803 low quality
Processed 235960000 lines, found 230992 nested pairs, skipped 46276239 low quality
Processed 235970000 lines, found 230993 nested pairs, skipped 46278140 low quality
Processed 235980000 lines, found 230993 nested pairs, skipped 46279858 low quality
Processed 235990000 lines, found 230993 nested pairs, skipped 46281630 low quality
Processed 236000000 lines, found 230995 nested pairs, skipped 46283809 low quality
Processed 236010000 lines, found 230998 nested pairs, skipped 46286014 low quality
Processed 236020000 lines, found 231000 nested pairs, skipped 46287841 low quality
Processed 236030000 lines, found 231002 nested pairs, skipped 46289784 low quality
Processed 236040000 lines, found 231004 nested pairs, skipped 46291589 low quality
Processed 236050000 lines, found 231005 nested pairs, skipped 46293581 low quality
Processed 236060000 lines, found 231006 nested pairs, skipped 46295363 low quality
Processed 236070000 lines, found 231006 nested pairs, skipped 46297060 low quality
Processed 236080000 lines, found 231009 nested pairs, skipped 46299270 low quality
Processed 236090000 lines, found 231009 nested pairs, skipped 46301041 low quality
Processed 236100000 lines, found 231009 nested pairs, skipped 46302818 low quality
Processed 236110000 lines, found 231010 nested pairs, skipped 46305199 low quality
Processed 236120000 lines, found 231010 nested pairs, skipped 46307145 low quality
Processed 236130000 lines, found 231015 nested pairs, skipped 46309139 low quality
Processed 236140000 lines, found 231018 nested pairs, skipped 46312318 low quality
Processed 236150000 lines, found 231029 nested pairs, skipped 46314549 low quality
Processed 236160000 lines, found 231036 nested pairs, skipped 46316331 low quality
Processed 236170000 lines, found 231043 nested pairs, skipped 46318544 low quality
Processed 236180000 lines, found 231051 nested pairs, skipped 46320460 low quality
Processed 236190000 lines, found 231062 nested pairs, skipped 46322489 low quality
Processed 236200000 lines, found 231074 nested pairs, skipped 46324837 low quality
Processed 236210000 lines, found 231087 nested pairs, skipped 46326995 low quality
Processed 236220000 lines, found 231110 nested pairs, skipped 46329118 low quality
Processed 236230000 lines, found 231129 nested pairs, skipped 46331181 low quality
Processed 236240000 lines, found 231131 nested pairs, skipped 46332963 low quality
Processed 236250000 lines, found 231132 nested pairs, skipped 46334875 low quality
Processed 236260000 lines, found 231156 nested pairs, skipped 46337110 low quality
Processed 236270000 lines, found 231190 nested pairs, skipped 46339384 low quality
Processed 236280000 lines, found 231221 nested pairs, skipped 46341602 low quality
Processed 236290000 lines, found 231244 nested pairs, skipped 46343699 low quality
Processed 236300000 lines, found 231260 nested pairs, skipped 46345668 low quality
Processed 236310000 lines, found 231271 nested pairs, skipped 46347500 low quality
Processed 236320000 lines, found 231280 nested pairs, skipped 46349491 low quality
Processed 236330000 lines, found 231294 nested pairs, skipped 46351471 low quality
Processed 236340000 lines, found 231299 nested pairs, skipped 46353307 low quality
Processed 236350000 lines, found 231309 nested pairs, skipped 46355186 low quality
Processed 236360000 lines, found 231322 nested pairs, skipped 46356855 low quality
Processed 236370000 lines, found 231332 nested pairs, skipped 46358803 low quality
Processed 236380000 lines, found 231340 nested pairs, skipped 46360678 low quality
Processed 236390000 lines, found 231363 nested pairs, skipped 46362813 low quality
Processed 236400000 lines, found 231370 nested pairs, skipped 46364731 low quality
Processed 236410000 lines, found 231383 nested pairs, skipped 46366792 low quality
Processed 236420000 lines, found 231391 nested pairs, skipped 46368680 low quality
Processed 236430000 lines, found 231408 nested pairs, skipped 46370646 low quality
Processed 236440000 lines, found 231433 nested pairs, skipped 46372957 low quality
Processed 236450000 lines, found 231439 nested pairs, skipped 46374914 low quality
Processed 236460000 lines, found 231445 nested pairs, skipped 46376884 low quality
Processed 236470000 lines, found 231448 nested pairs, skipped 46378525 low quality
Processed 236480000 lines, found 231456 nested pairs, skipped 46380068 low quality
Processed 236490000 lines, found 231468 nested pairs, skipped 46382183 low quality
Processed 236500000 lines, found 231473 nested pairs, skipped 46384004 low quality
Processed 236510000 lines, found 231490 nested pairs, skipped 46385911 low quality
Processed 236520000 lines, found 231516 nested pairs, skipped 46388179 low quality
Processed 236530000 lines, found 231529 nested pairs, skipped 46390132 low quality
Processed 236540000 lines, found 231536 nested pairs, skipped 46392214 low quality
Processed 236550000 lines, found 231541 nested pairs, skipped 46394113 low quality
Processed 236560000 lines, found 231549 nested pairs, skipped 46396000 low quality
Processed 236570000 lines, found 231555 nested pairs, skipped 46397945 low quality
Processed 236580000 lines, found 231555 nested pairs, skipped 46400084 low quality
Processed 236590000 lines, found 231555 nested pairs, skipped 46402283 low quality
Processed 236600000 lines, found 231556 nested pairs, skipped 46404326 low quality
Processed 236610000 lines, found 231564 nested pairs, skipped 46406002 low quality
Processed 236620000 lines, found 231574 nested pairs, skipped 46408030 low quality
Processed 236630000 lines, found 231578 nested pairs, skipped 46409049 low quality
Processed 236640000 lines, found 231578 nested pairs, skipped 46410082 low quality
Processed 236650000 lines, found 231579 nested pairs, skipped 46411986 low quality
Processed 236660000 lines, found 231582 nested pairs, skipped 46414094 low quality
Processed 236670000 lines, found 231591 nested pairs, skipped 46416251 low quality
Processed 236680000 lines, found 231594 nested pairs, skipped 46418182 low quality
Processed 236690000 lines, found 231596 nested pairs, skipped 46420402 low quality
Processed 236700000 lines, found 231605 nested pairs, skipped 46422488 low quality
Processed 236710000 lines, found 231614 nested pairs, skipped 46424594 low quality
Processed 236720000 lines, found 231620 nested pairs, skipped 46426916 low quality
Processed 236730000 lines, found 231632 nested pairs, skipped 46429143 low quality
Processed 236740000 lines, found 231637 nested pairs, skipped 46431377 low quality
Processed 236750000 lines, found 231640 nested pairs, skipped 46433836 low quality
Processed 236760000 lines, found 231644 nested pairs, skipped 46435983 low quality
Processed 236770000 lines, found 231645 nested pairs, skipped 46438005 low quality
Processed 236780000 lines, found 231651 nested pairs, skipped 46440315 low quality
Processed 236790000 lines, found 231656 nested pairs, skipped 46442287 low quality
Processed 236800000 lines, found 231660 nested pairs, skipped 46444361 low quality
Processed 236810000 lines, found 231666 nested pairs, skipped 46446455 low quality
Processed 236820000 lines, found 231673 nested pairs, skipped 46448614 low quality
Processed 236830000 lines, found 231679 nested pairs, skipped 46450968 low quality
Processed 236840000 lines, found 231683 nested pairs, skipped 46452212 low quality
Processed 236850000 lines, found 231687 nested pairs, skipped 46454062 low quality
Processed 236860000 lines, found 231694 nested pairs, skipped 46456149 low quality
Processed 236870000 lines, found 231701 nested pairs, skipped 46458272 low quality
Processed 236880000 lines, found 231707 nested pairs, skipped 46460584 low quality
Processed 236890000 lines, found 231715 nested pairs, skipped 46462652 low quality
Processed 236900000 lines, found 231721 nested pairs, skipped 46464625 low quality
Processed 236910000 lines, found 231727 nested pairs, skipped 46466561 low quality
Processed 236920000 lines, found 231755 nested pairs, skipped 46468918 low quality
Processed 236930000 lines, found 231770 nested pairs, skipped 46470847 low quality
Processed 236940000 lines, found 231778 nested pairs, skipped 46472987 low quality
Processed 236950000 lines, found 231788 nested pairs, skipped 46475148 low quality
Processed 236960000 lines, found 231799 nested pairs, skipped 46477196 low quality
Processed 236970000 lines, found 231808 nested pairs, skipped 46479323 low quality
Processed 236980000 lines, found 231828 nested pairs, skipped 46481683 low quality
Processed 236990000 lines, found 231839 nested pairs, skipped 46483559 low quality
Processed 237000000 lines, found 231852 nested pairs, skipped 46485713 low quality
Processed 237010000 lines, found 231860 nested pairs, skipped 46487676 low quality
Processed 237020000 lines, found 231874 nested pairs, skipped 46489701 low quality
Processed 237030000 lines, found 231881 nested pairs, skipped 46491725 low quality
Processed 237040000 lines, found 231890 nested pairs, skipped 46493787 low quality
Processed 237050000 lines, found 231901 nested pairs, skipped 46495847 low quality
Processed 237060000 lines, found 231911 nested pairs, skipped 46497604 low quality
Processed 237070000 lines, found 231916 nested pairs, skipped 46499300 low quality
Processed 237080000 lines, found 231929 nested pairs, skipped 46501225 low quality
Processed 237090000 lines, found 231931 nested pairs, skipped 46503119 low quality
Processed 237100000 lines, found 231945 nested pairs, skipped 46504754 low quality
Processed 237110000 lines, found 231965 nested pairs, skipped 46506913 low quality
Processed 237120000 lines, found 231978 nested pairs, skipped 46508866 low quality
Processed 237130000 lines, found 231983 nested pairs, skipped 46510628 low quality
Processed 237140000 lines, found 231988 nested pairs, skipped 46512470 low quality
Processed 237150000 lines, found 231992 nested pairs, skipped 46514365 low quality
Processed 237160000 lines, found 231998 nested pairs, skipped 46516322 low quality
Processed 237170000 lines, found 232003 nested pairs, skipped 46518572 low quality
Processed 237180000 lines, found 232015 nested pairs, skipped 46520918 low quality
Processed 237190000 lines, found 232027 nested pairs, skipped 46523075 low quality
Processed 237200000 lines, found 232030 nested pairs, skipped 46524695 low quality
Processed 237210000 lines, found 232046 nested pairs, skipped 46526682 low quality
Processed 237220000 lines, found 232060 nested pairs, skipped 46528763 low quality
Processed 237230000 lines, found 232070 nested pairs, skipped 46530951 low quality
Processed 237240000 lines, found 232073 nested pairs, skipped 46533154 low quality
Processed 237250000 lines, found 232077 nested pairs, skipped 46535038 low quality
Processed 237260000 lines, found 232103 nested pairs, skipped 46537389 low quality
Processed 237270000 lines, found 232125 nested pairs, skipped 46539613 low quality
Processed 237280000 lines, found 232144 nested pairs, skipped 46541669 low quality
